date,extreme_decimal_united_states,extreme_decimal_china,extreme_decimal_brazil,extreme_decimal_argentina,Corn_Volume,Corn_Open_Int,Corn_Last,Soy_Volume,Soy_Open_Int,Soy_Last,Dollar_Index_Last,CrudeWTI_Last,glob_uncertainty_index,geopol_risk_index,VIX_index,corn_last_104w_avg,soy_last_104w_avg,corn_last_5week_av_change,soy_last_5week_av_change
07/01/2008,0.010392,0.08661,0.04747,0.030786,341801,1345991,485,308255,559323,1233,75.978,92.7,134.7514151,82.16142857,23.68,318.4807692,706.703125,14.55,31.1
14/01/2008,0.020164,0.067934,0.033165,0.020518,473906,1398287,494.25,415527,567326,1195.5,76.383,90.58,125.894355,77.13571429,27.18,321.3197115,712.9807692,11.6,16.2
21/01/2008,0.037382,0.062876,0.035709,0.018093,596324,1425055,492.25,421480,561826,1182.5,75.973,90.71,117.037295,93.23285714,29.08,323.9879808,718.9122596,10.15,9.1
28/01/2008,0.030521,0.068214,0.045982,0.042657,455203,1427097,496.5,336667,574943,1229.5,75.445,88.97,108.1802349,68.27,24.02,326.6923077,725.2247596,10.3,12.6
04/02/2008,0.029018,0.08071,0.042417,0.038607,623227,1455129,493,450347,597609,1276,76.67,91.78,99.32317485,79.36285714,28.01,329.4495192,732.1478365,6.65,14.6
11/02/2008,0.028521,0.112636,0.019485,0.018639,259062,1452392,512.75,167118,601477,1316.5,76.101,95.51,104.5519178,81.96428571,25.02,332.3269231,739.28125,5.55,16.7
18/02/2008,0.02392,0.143094,0.026782,0.034036,286108,1482410,507.25,180688,613572,1360.5,75.52,98.91,109.7806607,88.64,24.06,335.1298077,747.0552885,2.6,33
25/02/2008,0.027683,0.128444,0.02381,0.048622,318532,1470530,539,190655,585972,1461,73.714,101.85,115.0094036,87.41,26.54,338.2211538,755.6358173,9.35,55.7
03/03/2008,0.022724,0.134379,0.02115,0.06618,247508,1451016,521.25,173173,569370,1331,73.027,105.16,120.2381465,102.9214286,27.49,341.1706731,763.0877404,4.95,20.3
10/03/2008,0.018505,0.108465,0.019795,0.059697,218016,1432367,532.25,138795,551448,1278.5,71.657,110.21,114.6353499,61.17857143,31.16,344.3317308,770.1598558,7.85,0.5
17/03/2008,0.026935,0.045337,0.024557,0.054039,206563,1416850,498.5,126538,534282,1136,72.747,104.49,109.0325532,65.93571429,26.62,347.1466346,775.8653846,-2.85,-36.1
24/03/2008,0.038176,0.039984,0.037649,0.033784,161297,1392048,555.5,133968,522246,1198,71.678,105.63,103.4297566,74.21571429,25.71,350.3725962,782.125,9.65,-32.5
31/03/2008,0.053287,0.054354,0.107738,0.037017,281733,1406028,593,177417,507432,1217.5,72.021,106.24,97.82696,68.58285714,22.45,353.8533654,788.7115385,10.8,-48.7
07/04/2008,0.084562,0.060036,0.097739,0.058633,319893,1432486,574.25,191231,503525,1281,71.808,110.15,92.22416337,68.98714286,23.46,357.2475962,795.8461538,10.6,-10
14/04/2008,0.077532,0.052236,0.104253,0.104837,255436,1463768,596.5,164953,516565,1313.5,72.012,116.69,88.807508,62.37285714,20.13,360.7956731,803.1682692,12.85,7
21/04/2008,0.095866,0.027262,0.078239,0.171042,296903,1476314,574.25,160660,516848,1287,72.79,121.57,85.39085264,87.08857143,19.59,364.0264423,810.0817308,15.15,30.2
28/04/2008,0.087244,0.020899,0.09771,0.138258,326893,1423523,596.5,140658,473992,1257.5,73.5,116.32,81.97419727,77.04142857,18.18,367.5552885,816.6538462,8.2,11.9
05/05/2008,0.047913,0.028374,0.066201,0.180368,293720,1417733,612.25,97646,454628,1305,73.05,125.97,78.5575419,73.37714286,19.41,371.0552885,823.6442308,3.85,17.5
12/05/2008,0.016614,0.037212,0.056671,0.246212,209688,1410430,583,102192,455177,1337.5,72.844,126.3,80.51105444,74.82857143,16.47,374.375,831.1875,1.75,11.3
19/05/2008,0.019602,0.103346,0.038227,0.214963,186313,1402949,579.75,107825,456461,1326,71.888,131.6,82.46456698,63.11857143,19.55,377.6610577,838.6634615,-3.35,2.5
26/05/2008,0.036338,0.10061,0.038376,0.157023,228360,1404040,587.25,126092,463419,1326.5,72.879,127.36,84.41807952,76.48857143,17.83,380.9663462,845.8653846,2.6,7.9
02/06/2008,0.044577,0.13605,0.041642,0.172597,340881,1405187,631.75,171045,483089,1418.5,72.39,138.55,86.37159206,78.27285714,23.56,384.8293269,854.1634615,7.05,32.2
09/06/2008,0.048352,0.041142,0.025145,0.132741,385031,1417854,712.75,211847,498180,1517.5,74.146,134.87,88.4596726,81.28285714,21.22,389.4951923,863.2596154,20.1,42.5
16/06/2008,0.037246,0.038598,0.03244,0.119115,366298,1418608,691.25,167894,501502,1492.5,73.03,134.63,90.54775314,92.25428571,22.87,393.9471154,872.2884615,21.65,31
23/06/2008,0.061099,0.075222,0.023824,0.105533,362496,1357542,732.75,161857,475990,1546,72.36,140.21,92.63583368,104.9257143,23.44,398.7283654,881.6971154,30.6,44
30/06/2008,0.053546,0.050847,0.020533,0.109205,283756,1314894,722.75,140930,482088,1618.5,72.731,145.28,94.72391422,78.51428571,24.8,403.3605769,891.7644231,27.1,58.4
07/07/2008,0.02853,0.084712,0.017408,0.0795,251928,1282981,656,135341,470418,1589,72.096,145.66,96.81199476,97.26142857,27.49,407.21875,901.5769231,4.85,34.1
14/07/2008,0.050877,0.052403,0.042256,0.123726,248288,1305065,592.5,149512,456126,1442,72.189,128.88,95.22511005,99.04285714,24.05,410.75,910.2163462,-24.05,-15.1
21/07/2008,0.059107,0.014379,0.055795,0.112309,253578,1273658,563.25,150995,426829,1372,72.86,123.26,93.63822533,78.65142857,22.91,414.0288462,918.2163462,-25.6,-24.1
28/07/2008,0.057894,0.035264,0.05639,0.103025,207141,1228228,555,133598,398259,1341.5,73.424,123.26,92.05134062,85.75857143,22.57,417.1826923,925.9230769,-35.55,-40.9
04/08/2008,0.054717,0.057329,0.03956,0.114369,261965,1218876,484.5,130077,392047,1154,75.845,115.2,90.4644559,67.47714286,20.66,419.8533654,932.0576923,-47.65,-92.9
11/08/2008,0.065798,0.015954,0.039548,0.082245,277002,1184548,524.75,108775,392050,1191,77.18,113.77,108.4610844,103.7371429,19.58,422.84375,938.5913462,-26.25,-79.6
18/08/2008,0.099487,0.018712,0.033893,0.090324,187196,1161279,581.5,124048,390223,1301.5,76.805,114.7,126.4577129,101.5085714,18.81,426.3293269,946.1875,-2.2,-28.1
25/08/2008,0.051061,0.024803,0.030037,0.080146,228041,1105157,563.25,106225,379668,1303,77.381,115.96,144.4543413,86.54,20.65,429.5336538,953.8269231,0,-13.8
01/09/2008,0.051066,0.046072,0.050908,0.123668,170072,1054809,533.5,127278,369006,1156.5,78.932,106.23,162.4509698,99.95714286,23.06,432.4807692,960.0384615,-4.3,-37
08/09/2008,0.094442,0.018117,0.060696,0.159473,154194,1052154,553.25,120565,373328,1189.5,78.966,101.18,171.6340478,87.98142857,25.66,435.5528846,966.5,13.75,7.1
15/09/2008,0.056536,0.017527,0.033328,0.161926,244264,1063936,519.25,143117,364946,1112.5,77.68,104.55,180.8171259,85.85428571,32.07,438.1971154,972.1875,-1.1,-15.7
22/09/2008,0.062282,0.009844,0.018447,0.14922,156367,1039828,524,107154,355343,1095.5,76.953,106.9,190.0002039,82.27,34.74,440.7596154,977.7644231,-11.5,-41.2
29/09/2008,0.079988,0.012601,0.014432,0.007771,218843,1028012,435,141976,357126,929.5,80.313,93.89,199.183282,74.18571429,45.14,442.4615385,981.6105769,-25.65,-74.7
06/10/2008,0.046108,0.017323,0.018458,0.014317,193657,1005575,389.25,148555,357773,813.5,82.997,77.7,208.36636,72.01428571,69.95,443.2956731,984.0336538,-28.85,-68.6
13/10/2008,0.058093,0.025389,0.010418,0.004952,177549,988438,388,165131,360147,849.5,82.413,71.85,192.2560434,59.64,70.33,444.0673077,986.6057692,-33.05,-68
20/10/2008,0.118651,0.01892,0.020843,0.00793,204685,985607,363.75,164548,353560,834.5,86.44,63.05,176.1457267,51.65285714,79.13,444.4158654,988.8028846,-31.1,-55.6
27/10/2008,0.107099,0.010079,0.080703,0.020392,215495,985673,381.5,173878,317034,894,85.633,67.81,160.0354101,69.95571429,59.89,444.8509615,991.3413462,-28.5,-40.3
03/11/2008,0.076638,0.048422,0.170761,0.04749,224656,995632,360.5,116901,310569,880.5,85.907,61.04,143.9250934,80.38285714,56.1,445.0745192,993.7355769,-14.9,-9.8
10/11/2008,0.049392,0.010748,0.053603,0.066522,253238,1004897,365.25,102422,313472,859,86.365,56.81,144.1167941,69.62,66.31,445.21875,995.9567308,-4.8,9.1
17/11/2008,0.086758,0.016492,0.034241,0.104026,221487,967644,323.5,101288,313033,809.5,88.191,49.13,144.3084948,63.13285714,72.67,444.8701923,997.5576923,-12.9,-8
24/11/2008,0.05721,0.053124,0.025759,0.044853,237911,885778,348,76641,314957,857.5,86.517,54.44,144.5001955,112.5757143,55.28,444.6105769,999.4567308,-3.15,4.6
01/12/2008,0.054224,0.126564,0.032897,0.071062,215139,838783,287.25,132113,313568,759.5,87.121,40.81,144.6918962,109.3028571,59.93,444.0024038,1000.658654,-18.85,-26.9
08/12/2008,0.03762,0.204488,0.041698,0.066451,164630,824499,354.5,146174,317101,833.5,83.644,46.28,144.9667048,91.11714286,54.28,444.0360577,1002.538462,-1.2,-9.4
15/12/2008,0.020626,0.224742,0.036358,0.109189,149433,820708,363.75,114738,308547,849.5,81.298,33.87,145.2415134,68.11857143,44.93,443.9471154,1004.567308,-0.3,-1.9
22/12/2008,0.031115,0.137468,0.042902,0.049824,78409,803689,381,72534,288938,894.5,80.892,32.35,145.5163221,81.81857143,43.38,443.9543269,1006.894231,11.5,17
29/12/2008,0.020088,0.06817,0.039768,0.053557,95620,806119,396.25,103392,280395,955,81.839,46.34,145.7911307,117.98,39.19,444.3100962,1009.850962,9.65,19.5
05/01/2009,0.031449,0.122989,0.061197,0.077838,160759,811205,398.75,138678,281115,1010.5,82.483,40.83,146.0659393,105.9857143,42.82,444.4182692,1013.072115,22.3,50.2
12/01/2009,0.057238,0.233103,0.038078,0.084819,145715,808580,382,153058,289098,995.5,84.045,36.51,146.4664165,106.4642857,46.11,444.3245192,1016.086538,5.5,32.4
19/01/2009,0.088814,0.212011,0.041053,0.131551,180528,801158,386.5,158726,306691,987,85.582,45.47,146.8668937,58.05428571,47.84,444.2860577,1019.086538,4.55,27.5
26/01/2009,0.084417,0.080334,0.031245,0.104808,137406,804440,375,115666,317722,959,85.834,41.68,147.2673708,65.02857143,44.84,444.1514423,1021.576923,-1.2,12.9
02/02/2009,0.073072,0.044899,0.034657,0.062939,210474,829120,373.25,156134,321299,988,85.286,40.17,147.667848,67.40714286,43.37,443.9591346,1024.197115,-4.6,6.6
09/02/2009,0.039277,0.074618,0.034662,0.056981,218599,812969,359.25,140030,321725,941.5,86.095,37.51,143.8863719,59.56428571,42.93,443.5288462,1026.197115,-7.9,-13.8
16/02/2009,0.054791,0.06162,0.029167,0.06483,272478,801992,356.25,175380,320017,853,86.592,38.94,140.1048959,75.03285714,49.3,442.9423077,1027.25,-5.15,-28.5
23/02/2009,0.074005,0.070757,0.028431,0.056186,250357,760386,360.75,142031,293035,861.5,88.166,44.76,136.3234198,67.35857143,46.35,442.4206731,1028.735577,-5.15,-25.1
02/03/2009,0.068131,0.051749,0.040072,0.017082,181393,752648,367.5,115167,280783,862.5,88.512,45.52,132.5419437,83.5,49.33,442.0264423,1030.149038,-1.5,-19.3
09/03/2009,0.029889,0.069,0.040959,0.010566,196585,750247,388.5,91827,279546,866,87.428,46.25,126.5527084,69.38,42.36,442.0168269,1031.658654,3.05,-24.4
16/03/2009,0.030345,0.062749,0.042312,0.076715,147944,762618,397.5,125039,292672,938.5,83.841,51.06,120.563473,53.31714286,45.89,442.0576923,1033.711538,7.65,-0.6
23/03/2009,0.026931,0.066481,0.044256,0.132556,122822,790626,394,123476,309073,903,85.111,52.38,114.5742377,83.40857143,41.04,442.3028846,1035.5,7.55,10
30/03/2009,0.035086,0.022854,0.062733,0.204015,209189,821038,408.5,143368,320183,984.5,84.165,52.51,108.5850023,81.78571429,39.7,442.8557692,1038.052885,9.55,24.6
06/04/2009,0.043753,0.016683,0.086374,0.209384,209332,836372,395.25,176329,337368,995,85.786,52.24,102.595767,102.8757143,36.53,443.1658654,1040.899038,5.55,26.5
13/04/2009,0.043803,0.011886,0.090544,0.293384,196592,834129,384.25,186705,362454,1031.5,85.981,50.33,102.8753725,90.32285714,33.94,443.4230769,1044.197115,-0.85,33.1
20/04/2009,0.041326,0.023159,0.128408,0.35141,226705,821666,386,169877,379312,1023.5,84.714,50.8,103.1549779,67.13428571,36.82,443.5745192,1047.394231,-2.3,17
27/04/2009,0.063536,0.031442,0.226013,0.463124,243286,791834,413.75,176229,376125,1085.5,84.546,53.2,103.4345834,75.96857143,35.3,443.7956731,1051.096154,3.95,36.5
04/05/2009,0.050876,0.074733,0.27354,0.524973,202745,796669,421,133712,396455,1106.5,82.529,58.63,103.7141889,81.24571429,32.05,444.2451923,1054.855769,2.5,24.4
11/05/2009,0.043604,0.068604,0.241323,0.197179,220758,852733,416.25,119902,408976,1129,83.024,56.34,107.199787,72.9,33.12,444.6298077,1058.5,4.2,26.8
18/05/2009,0.019476,0.02235,0.282395,0.231687,178060,887201,430.25,132678,425702,1170.5,79.958,61.17,110.6853851,98.36571429,32.63,445.1033654,1062.346154,9.2,27.8
25/05/2009,0.027867,0.023541,0.265455,0.173061,230277,934848,437.25,135310,442401,1198,79.348,66.31,114.1709832,124.9071429,28.92,445.4639423,1066.413462,10.25,34.9
01/06/2009,0.029409,0.051039,0.320274,0.152547,215469,984067,444,150325,448915,1230.5,80.67,68.44,117.6565813,84.67428571,29.62,446.0120192,1070.774038,6.05,29
08/06/2009,0.032181,0.044897,0.331545,0.244281,279781,984146,425.5,183683,460442,1241,80.142,72.04,115.4952501,78.18142857,28.15,446.0264423,1074.980769,0.9,26.9
15/06/2009,0.086808,0.058556,0.339193,0.241512,240245,967770,406.25,143236,458993,1179.5,80.264,69.55,113.3339189,92.19714286,27.99,446.3701923,1079.091346,-2,10.1
22/06/2009,0.070284,0.084471,0.33239,0.306871,284401,968536,397.25,145604,457799,1180.5,79.878,69.16,111.1725877,67.60285714,25.93,446.9831731,1082.730769,-6.6,2
29/06/2009,0.059669,0.137488,0.334029,0.283134,285726,925258,356.75,148856,439766,1204.5,80.382,66.73,109.0112565,81.14428571,27.95,447.1971154,1086.461538,-16.1,1.3
06/07/2009,0.056762,0.044132,0.295204,0.265033,259170,899025,351.25,158224,428150,1085,80.233,59.89,106.8499253,84.67142857,29.02,447.2403846,1088.677885,-18.55,-29.1
13/07/2009,0.064109,0.041757,0.295055,0.28787,192765,895824,341.25,128980,414890,1039,79.347,63.56,105.9928562,75.95,24.34,447.5384615,1091.158654,-16.85,-40.4
20/07/2009,0.06007,0.040364,0.332191,0.061259,198938,893658,335.25,99167,403771,1012,78.749,66.55,105.1357872,81.11285714,23.09,447.7043269,1093.725962,-14.2,-33.5
27/07/2009,0.045271,0.025514,0.336362,0.128867,181021,883509,361.5,128706,391738,1078.5,78.347,69.45,104.2787181,72.49285714,25.92,447.9735577,1096.639423,-7.15,-20.4
03/08/2009,0.062009,0.038956,0.25633,0.174294,238866,874306,341,119418,399444,1140,78.975,70.93,103.4216491,86.89428571,24.76,448.0216346,1099.961538,-3.15,-12.9
10/08/2009,0.059742,0.068843,0.196187,0.219539,253713,868907,342.25,123587,405621,1062,78.725,67.51,104.070543,61.87,24.27,448.1538462,1102.956731,-1.8,-4.6
17/08/2009,0.071591,0.044708,0.218862,0.256652,164626,863985,345.75,112251,404840,1049,78.044,73.19,104.719437,78.06285714,25.01,448.1370192,1105.456731,0.9,2
24/08/2009,0.036623,0.047704,0.236223,0.23305,182805,850480,348,103307,398212,1178,78.366,72.74,105.3683309,79.81285714,24.76,448.3870192,1108.980769,2.55,33.2
31/08/2009,0.021307,0.063737,0.195053,0.131283,173897,832190,336.25,117223,410996,1017,78.136,68.02,106.0172249,67.73571429,25.26,448.4711538,1110.701923,-5.05,-12.3
07/09/2009,0.019652,0.119509,0.266279,0.082034,124364,837713,349.75,119084,424035,986.5,76.608,69.29,106.6661188,76.77571429,24.15,448.6442308,1111.620192,1.75,-30.7
14/09/2009,0.0272,0.071019,0.165723,0.02411,174387,857412,318,127105,429864,941.5,76.425,72.04,103.0589781,88.41428571,23.92,448.0817308,1111.860577,-4.85,-24.1
21/09/2009,0.039607,0.050237,0.238301,0.036885,149243,865131,344,96584,435532,931.5,76.812,66.02,99.45183737,107.5771429,25.61,447.9278846,1111.841346,-0.35,-23.5
28/09/2009,0.026901,0.09909,0.13092,0.069145,129546,857182,339.5,116672,441655,874.5,77.003,69.95,95.84469665,114.2442857,28.68,447.9975962,1111.754808,-1.7,-60.7
05/10/2009,0.069736,0.122627,0.132728,0.066249,222053,890830,368.25,181062,459384,951.5,76.431,71.77,92.23755594,95.92571429,23.12,448.2596154,1112.019231,6.4,-13.1
12/10/2009,0.102163,0.08246,0.119821,0.11816,187351,913463,367,187319,474693,967.5,75.56,78.53,95.62928383,84.82857143,21.43,448.2668269,1112.336538,3.45,-3.8
19/10/2009,0.120083,0.137317,0.154098,0.127926,209065,955958,399.75,181612,477778,993,75.468,80.5,99.02101172,93.94428571,22.27,448.6201923,1112.75,16.35,10.3
26/10/2009,0.209127,0.117554,0.193471,0.206587,208734,959563,369,190899,440945,961.5,76.3,77,102.4127396,77.76571429,30.69,448.6586538,1112.706731,5,6
02/11/2009,0.195571,0.172803,0.070651,0.253886,249808,965000,372,160252,421501,932,75.819,77.43,105.8044675,76.07714286,24.19,448.5552885,1111.956731,6.5,11.5
09/11/2009,0.124974,0.125919,0.051156,0.288242,327434,1017398,395.5,135875,419643,963.5,75.334,76.35,105.2341348,82.31571429,23.36,448.7475962,1111.298077,5.45,2.4
16/11/2009,0.115764,0.134924,0.056119,0.148803,217459,1041230,388,137007,445678,1023.5,75.656,76.72,104.663802,78.59428571,22.19,448.7572115,1111.158654,4.2,11.2
23/11/2009,0.079874,0.098883,0.092957,0.124423,316711,991690,387,125264,466032,1029.75,74.996,75,104.0934693,86.19714286,24.85,448.65625,1111.069712,-2.55,7.35
30/11/2009,0.058012,0.09638,0.088262,0.138549,214015,971190,360.5,148345,478201,1022,75.911,75.47,103.5231365,96.98,21.25,448.1586538,1110.536058,-1.7,12.1
07/12/2009,0.040167,0.084387,0.107495,0.118796,186245,966591,371.5,186700,481943,1017.5,76.573,69.87,102.9528038,79.06714286,21.59,447.5360577,1109.603365,-0.1,17.1
14/12/2009,0.050143,0.081019,0.065691,0.104664,130893,957428,374.75,177012,478511,994.5,77.821,73.36,106.7808828,80.08142857,21.68,446.8942308,1108.233173,-4.15,6.2
21/12/2009,0.03632,0.089041,0.042239,0.129549,73793,964656,385.5,115636,451481,983,77.84,77.05,110.6089619,90.22,19.47,446.3221154,1106.46875,-0.5,-8.1
28/12/2009,0.049629,0.098316,0.0537713,0.129742,112520,989960,386.5,125846,421840,1021.5,77.86,79.36,114.4370409,152.4228571,21.68,445.6177885,1104.723558,-0.1,-1.65
04/01/2010,0.018636,0.131927,0.046004,0.105834,186673,1047635,400,136264,426381,993,77.471,82.75,118.2651199,114.5814286,18.13,444.8004808,1102.415865,7.9,-5.8
11/01/2010,0.027129,0.153576,0.064569,0.092583,284093,1113932,363.5,152482,441031,947.5,77.323,78,117.4532561,80.37428571,17.91,443.5432692,1100.03125,-1.6,-14
18/01/2010,0.014295,0.145267,0.069451,0.093835,195541,1125195,359.75,124026,455839,925.5,78.277,74.54,116.6413923,75.97571429,27.31,442.2692308,1097.560096,-3,-13.8
25/01/2010,0.037258,0.182431,0.053084,0.095431,177985,1138912,356.5,143578,463520,892,79.462,72.89,115.8295284,86.52857143,24.62,440.9230769,1094.314904,-5.8,-18.2
01/02/2010,0.064916,0.196613,0.035486,0.10092,283124,1157162,351.5,174367,474796,894,80.441,71.19,115.0176646,98.88428571,26.11,439.5625,1090.641827,-7,-25.5
08/02/2010,0.114881,0.171044,0.032731,0.108225,292749,1156394,361.5,205639,480972,926.5,80.316,74.13,115.0636531,73.68,22.73,438.1081731,1086.891827,-7.7,-13.3
15/02/2010,0.084354,0.176657,0.051066,0.155489,224153,1166061,365,142409,473338,929,80.643,79.81,115.1096415,86.76142857,20.02,436.7403846,1082.742788,0.3,-3.7
22/02/2010,0.074441,0.1538,0.052094,0.174384,288296,1122109,382,184556,435091,935.5,80.362,79.66,115.15563,66.56428571,19.5,435.2307692,1077.689904,4.45,2
01/03/2010,0.080356,0.162981,0.031727,0.127539,187611,1114504,368.5,119341,427059,916.5,80.432,81.5,115.2016184,72.90571429,17.42,433.7620192,1073.704327,2.4,4.9
08/03/2010,0.065558,0.151184,0.046047,0.093665,181271,1117971,358.25,126026,436847,897,79.833,81.24,114.0639513,80.83285714,17.58,432.0889423,1070.036058,1.35,0.6
15/03/2010,0.080112,0.142146,0.046667,0.079275,136313,1125760,371.5,96881,435583,935,80.724,80.68,112.9262842,69.98857143,16.97,430.8677885,1068.103365,2,1.7
22/03/2010,0.064499,0.140613,0.025311,0.077901,144979,1131374,355.25,126622,431243,928,81.676,80,111.788617,60.46285714,17.77,428.9423077,1065.507212,-1.95,-0.2
29/03/2010,0.047823,0.058404,0.015988,0.05303,215089,1138483,343.5,183289,445239,918,80.776,84.87,110.6509499,95.96142857,17.47,426.5432692,1062.627404,-7.7,-3.5
05/04/2010,0.033084,0.047534,0.022341,0.025995,258967,1162941,346.75,139056,459352,928,81.093,84.92,109.5132828,108.8785714,16.14,424.3557692,1059.233173,-4.35,2.3
12/04/2010,0.02192,0.04665,0.032268,0.041983,342592,1182739,370,219627,477729,960,80.824,83.24,119.0853788,92.37714286,18.36,422.1778846,1055.834135,2.35,12.6
19/04/2010,0.063684,0.051166,0.018354,0.049309,306808,1178735,361,146762,493716,979,81.352,84.42,128.6574748,78.91,16.62,420.1274038,1052.872596,-2.1,8.8
26/04/2010,0.040135,0.019147,0.018946,0.051164,349165,1159110,371.25,148444,483656,968,81.866,86.15,138.2295708,49.30571429,22.05,417.9615385,1050.088942,3.2,8
03/05/2010,0.046883,0.015989,0.022956,0.073713,238252,1168774,368,121029,470137,929.5,84.45,75.11,147.8016668,88.28571429,40.95,415.6129808,1046.478365,4.9,2.3
10/05/2010,0.060746,0.02803,0.023221,0.082136,225261,1192245,359,86877,455941,925,86.095,71.61,146.0187144,73.87714286,31.24,413.4591346,1042.512019,2.45,-0.6
17/05/2010,0.060727,0.038917,0.033733,0.079848,190607,1210798,370,106210,456508,921.5,85.371,67.74,144.235762,118.4157143,40.1,411.4423077,1038.622596,0,-7.7
24/05/2010,0.032512,0.018354,0.048225,0.049336,193890,1212821,362,101468,454782,922,86.48,73.97,142.4528097,83.26714286,32.07,409.2764423,1034.733173,0.2,-11.4
